file_id,child_age,target_word,guesser_type,speaker,original_text,auto_translation,manual_translation,missing_transcript,useful_context,is_dubious,is_relevant,validity_check,is_valid,initiate_repair,error_type,gemma:7b,mistral,llama3,phi3:medium,gpt4o,gpt4o:def,mistral-masked,mistral-fewshot
ID_14,9,A watch,child,child,Est-ce que c'est dans la maison ?,Is it in the house?,,,,,1.0,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ID_14,9,A watch,child,parent,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce qu'on s'en sert pour faire des plats ?,Do we use it to make dishes?,Do we use it to cook dishes?,,,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_14,9,A watch,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce que je le porte ?,Do I wear it?,,,,,1.0,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ID_14,9,A watch,child,parent,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce que c'est des habits ?,Are these clothes?,,,,,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_14,9,A watch,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce que c'est des lunettes ?,Are these glasses?,,,,,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ID_14,9,A watch,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce que c'est une caméra ?,Is it a camera?,,,,,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ID_14,9,A watch,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce que c'est...,Is it...,,,,,,,,,,,,,,,,,
ID_14,9,A watch,child,parent,"Enlève tes cheveux, [NAME-1]… Enlève tes cheveux.","Take off your hair, [NAME-1]… Take off your hair.",,,,,,,,,,,,,,,,,
ID_14,9,A watch,child,parent,Enlève tes cheveux.,Take off your hair.,,,,,,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce que... Est-ce que... T'es sûre que c'est pas des habits ?,Is... Is... Are you sure it's not clothes?,,,,,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ID_14,9,A watch,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce que c'est une partie du corps ?,Is it a body part?,,,,,1.0,1.0,0.0,0.0,"1,4",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ID_14,9,A watch,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,Est-ce que tu le portes ?,Are you wearing it?,,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ID_14,9,A watch,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,A watch,child,child,"Ah, c'est une montre.","Ah, it's a watch.",,,,,1.0,1.0,1.0,0.0,"1,6",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
ID_14,9,A watch,child,parent,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_14,9,,,parent,A ton tour,Your turn,,,,,,,,,,,,,,,,,
ID_14,9,,,child,C'est bon.,It's good.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Ok.,OK.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que c'est une personne?,Is it a person?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que c'est dans la maison ?,Is it in the house?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que c'est une chose ?,Is that a thing?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,C'est quoi une chose pour toi ?,What is one thing to you?,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Un objet ?,An object ?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que c'est une plante ?,Is it a plant?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,"Est-ce que c'est... donc c'est pas une personne, c'est pas une plante, est-ce que c'est vivant ?","Is it... so it's not a person, it's not a plant, is it alive?",,,,,,,,,,,,,,,,,
ID_14,9,,,child,Je sais pas trop comment te dire.,I don't really know how to tell you.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que c'est un animal ?,Is it an animal?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Tu peux me demander si ça a un rapport avec...,You can ask me if this has anything to do with...,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que ça a un rapport avec l'école ?,Does this have anything to do with school?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Avec la [ACTIVITY-1] ?,With [ACTIVITY-1]?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Avec le tennis ?,With tennis?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Une activité ?,An activity ?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Avec la voiture ?,With the car ?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Euh... Est-ce que... Est-ce qu'on s'en... Est-ce que c'est pendant les vacances ?,Um... Are we... Are we... Is it during the holidays?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce qu'on s'en... Est-ce que c'est... Donc c'est une chose ou pas ?,Do we care... Is this... So is it a thing or not?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Bah, attends.","Well, wait.",,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Ça a un peu rapport avec le cours de [ACTIVITY-1], mais presque rien.","It has a little to do with the [ACTIVITY-1] class, but almost nothing.",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que c'est le judo ?,Is it judo?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Pense pas trop à la [ACTIVITY-1] parce que ça a presque rien à voir.,Don't think too much about [ACTIVITY-1] because it has almost nothing to do with it.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Donc c'est dans le quartier ?,So it's in the neighborhood?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Je sais pas.,I don't know.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,"Bon, j'ai aucune idée.","Well, I have no idea.",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que tu peux me donner un indice ?,Can you give me a hint?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,C'est un rapport avec une fille que tu connais et que je connais.,It's something to do with a girl you know and I know.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Qui est à l'école ?,Who is at school?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Oui.,Yes.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que c'est [NAME-2] ?,Is it [NAME-2]?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Rappelle-toi que la [ACTIVITY-1] a un petit peu de rapport.,Remember that the [ACTIVITY-1] has a little connection.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,[NAME-2] ?,[NAME-2]?,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Donc c'est pas au sujet de [NAME-2] ?,So it's not about [NAME-2]?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,{L'enfant secoue la tête},{The child shakes his head},,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Est-ce que c'est [NAME-3] ?,Is it [NAME-3]?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,{L'enfant secoue la tête},{The child shakes his head},,,,,,,,,,,,,,,,,
ID_14,9,,,parent,"Ah, [NAME-4] ?","Oh, [NAME-4]?",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,"Bah quoi, c'est une fille adulte ou enfant ?","Well, is it an adult girl or a child?",,,,,,,,,,,,,,,,,
ID_14,9,,,child,Enfant.,Child.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Tu la connais bien.,You know her well.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Enfin, assez bien peut-être.","Well, quite well perhaps.",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Donc on parle d'une fille qui fait de la [ACTIVITY-1] avec toi.,So we're talking about a girl who makes [ACTIVITY-1] with you.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Ça a rapport avec la [ACTIVITY-1].,It has to do with [ACTIVITY-1].,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Je peux avoir un deuxième indice ?,Can I have a second clue?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Ah !,Ah!,,,,,,,,,,,,,,,,,
ID_14,9,,,child,C'est...,It is...,,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Euh... Ben, écoutez... Enfin, euh... Attends, je sais pas... Euh...","Uh... Well, listen... Well, uh... Wait, I don't know... Uh...",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,"Bon, j'y arrive pas [NAME-5]","Well, I can't do it [NAME-5]",,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Euh, attends... Attends, attends...","Uh, wait... Wait, wait...",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Arrête de gratter,Stop scratching,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Oui.,Yes.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Euh...,Uh...,,,,,,,,,,,,,,,,,
ID_14,9,,,child,C'est pour ça qu'elle a raté les cours de [ACTIVITY-1].,That's why she missed [ACTIVITY-1] class.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,"Un bras cassé, non ?","A broken arm, right?",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,C'est pour ça qu'elle a raté le bébé de [NAME-4] ?,Is that why she missed [NAME-4]’s baby?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,"C'est pas une adulte, c'est une enfant, on avait dit.","She's not an adult, she's a child, we said.",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Ah !,Ah!,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,"[NAME-6], donc la fille de [NAME-6], [NAME-7] ou... [NAME-7] et...","[NAME-6], therefore [NAME-6]’s daughter, [NAME-7] or... [NAME-7] and...",,,,,,,,,,,,,,,,,
ID_14,9,,,child,[NAME-8].,[NAME-8].,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Donc c'est [NAME-7] qui a fait un film.,So it was [NAME-7] who made a film.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,{L'enfant secoue la tête},{The child shakes his head},,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Et quoi ?,And what ?,,,,,,,,,,,,,,,,,
ID_14,9,,,child,Elle n'a pas fait de film.,She hasn't made a film.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Elle a été actrice.,She was an actress.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Oui, mais ce n'était pas un film.","Yes, but it wasn't a film.",,,,,,,,,,,,,,,,,
ID_14,9,,,parent,Une série télévisée.,TV series.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Ça, c'est la série télévisée que je pensais.",This is the TV series I was thinking of.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,"Wow, compliqué.","Wow, complicated.",,,,,,,,,,,,,,,,,
ID_14,9,,,child,Oui.,Yes.,,,,,,,,,,,,,,,,,
ID_14,9,,,parent,OK.,OK.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Oui, je voulais te faire compliqué.","Yes, I wanted to make it complicated for you.",,,,,,,,,,,,,,,,,
ID_14,9,,,child,À mon tour.,My turn.,,,,,,,,,,,,,,,,,
ID_14,9,,,child,"Non, à ton tour.","No, your turn.",,,,,,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,"Oui, à mon tour.","Yes, my turn.",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,Ok.,OK.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que c'est un objet ?,Is it an object?,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que c'est dans la maison ?,Is it in the house?,,,,,1.0,1.0,1.0,0.0,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
ID_14,9,Paddle board,child,parent,Pas dans l'appartement.,Not in the apartment.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,"Est-ce que c'est... Attends, t'avais dit quoi ?","Is that... Wait, what did you say?",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,C'est dans l'appartement ?,Is it in the apartment?,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,"Pas dans l'appartement, c'est dans la maison, mais c'est pas dans l'appartement.","Not in the apartment, it's in the house, but it's not in the apartment.",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,On n'a pas de maison.,We don't have a house.,,,,,1.0,1.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_14,9,Paddle board,child,parent,"Oui, c'est pas dans l'appartement, c'est dans l'immeuble, mais pas dans l'appartement.","Yes, it's not in the apartment, it's in the building, but not in the apartment.",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,C'est ici là ?,Is it here?,,,,,1.0,1.0,0.0,1.0,"2,4",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ID_14,9,Paddle board,child,parent,C'est dans l'immeuble.,It's in the building.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,Une chose dans l'immeuble.,One thing in the building.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,Il n'y a pas que la cage d'escalier.,It's not just the stairwell.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,L'immeuble c'est le truc...,The building is the thing...,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,"Oui, il y a tous les appartements, le jardin, le cabanon de fond.","Yes, there are all the apartments, the garden, the back shed.",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Des escaliers ?,Stairs ?,,,,,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ID_14,9,Paddle board,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Une barrière ?,A barrier?,,,,,,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que c'est un objet ?,Is it an object?,,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
ID_14,9,Paddle board,child,parent,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que c'est…,Is it…,,,,,,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,Vas-y pose la question.,Go ahead and ask the question.,,,,,,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que ça a un rapport avec toi ?,Does this have anything to do with you?,,,,,1.0,1.0,1.0,0.0,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
ID_14,9,Paddle board,child,parent,Ouais.,Yeah.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que c'est [NAME-9] ?,Is it [NAME-9]?,,,,,1.0,1.0,0.0,1.0,"1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_14,9,Paddle board,child,parent,"Non, c'est pas une personne.","No, it's not a person.",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,"Ah oui, c'est un objet.","Oh yes, it's an object.",,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
ID_14,9,Paddle board,child,child,Est-ce que c'est l'endroit où vit [NAME-9] ?,Is this where [NAME-9] lives?,,,,,1.0,1.0,0.0,0.0,"2,4",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_14,9,Paddle board,child,child,"Un immeuble, ou je sais pas quoi","A building, or I don't know what",,,,,1.0,1.0,0.0,0.0,"2,4",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ID_14,9,Paddle board,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,parent,"L'appartement, non.","The apartment, no.",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,La maison du... rez de chaussée ?,The house on... the ground floor?,,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ID_14,9,Paddle board,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,La cage d'escalier ?,The staircase ?,,,,,,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,La cave ?,The cave ?,The cellar?,,,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ID_14,9,Paddle board,child,parent,C'est dans la cave.,It's in the cellar.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Un vélo ?,A bike ?,,,,,1.0,1.0,1.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
ID_14,9,Paddle board,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Des guirlandes ?,Garlands ?,,,,,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_14,9,Paddle board,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que ça a un rapport avec Noël ?,Does this have anything to do with Christmas?,,,,,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ID_14,9,Paddle board,child,parent,"Je sais pas... Non, pas vraiment.","I don't know... No, not really.",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que c'est quelque chose pour le sport ?,Is this something for sport?,,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ID_14,9,Paddle board,child,parent,Ça a un rapport avec le sport.,It has to do with sport.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que c'est des vélos ?,Are these bikes?,,,,,1.0,1.0,0.0,0.0,"1,4",0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
ID_14,9,Paddle board,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,Est-ce que c'est des rollers ?,Are these roller skates?,,,,,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
ID_14,9,Paddle board,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,"Est-ce que... Ah, est-ce que c'est du surf ?","Is that... Ah, is that surfing?",,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ID_14,9,Paddle board,child,parent,"Non, mais tu te rapproches.","No, but you're getting closer.",,,,,1.0,,,,,,,,,,,,
ID_14,9,Paddle board,child,child,"Du... Ah, je sais, je sais !","Du... Ah, I know, I know!",,,,,1.0,,,,,,,,,,,,
