file_id,child_age,target_word,guesser_type,speaker,original_text,auto_translation,manual_translation,missing_transcript,useful_context,is_dubious,is_relevant,validity_check,is_valid,initiate_repair,error_type,gemma:7b,mistral,llama3,phi3:medium,gpt4o,gpt4o:def,mistral-masked,mistral-fewshot
ID_5,7,The number three,parent,parent,Est-ce que c'est un objet de la maison ?,Is it a household item?,,,,,1.0,,,,,,,,,,,,
ID_5,7,The number three,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,The number three,parent,parent,"Vas-y, donne-moi un indice.","Go ahead, give me a hint.",,,,,1.0,,,,,,,,,,,,
ID_5,7,The number three,parent,child,C'est un nombre.,It's a number.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,The number three,parent,parent,"C'est un chiffre, un nombre ?","Is it a number, a number?",,,,,1.0,,,,,,,,,,,,
ID_5,7,The number three,parent,parent,Trois.,Three.,,,,,1.0,,,,,,,,,,,,
ID_5,7,The number three,parent,child,Ouais.,Yeah.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,,,parent,C'était dur.,It was hard.,,,,,,,,,,,,,,,,,
ID_5,7,,,parent,Juste que tu regardes.,Just watch.,,,,,,,,,,,,,,,,,
ID_5,7,,,parent,"Bah ouais, mais si tu m'avais pas... Si t'avais pas regardé où tu regardais, j'aurais pas deviné.","Well yeah, but if you hadn't seen me... If you hadn't looked where you were looking, I wouldn't have guessed.",,,,,,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,"C'est bon, j'ai trouvé.",It's good I found.,,,,,,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Une voiture ?,A car ?,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,"Mais cherche un peu plus large, demande...","But look a little wider, ask...",,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,C'est un animal ?,It's an animal ?,,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ID_5,7,Pikachu,child,parent,Ouais.,Yeah.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Un panda ?,A panda ?,,,,,1.0,1.0,1.0,0.0,"1,7",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
ID_5,7,Pikachu,child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,"Bah non, tu l'as déjà fait.","Well no, you already did it.",,,,,,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Un papillon ?,A butterfly ?,,,,,1.0,1.0,1.0,0.0,"1,7",1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
ID_5,7,Pikachu,child,child,C'est un animal.,It's an animal.,,,,,,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Ouais.,Yeah.,,,,,,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Une baleine ?,A whale ?,,,,,1.0,1.0,1.0,0.0,"1,7",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
ID_5,7,Pikachu,child,child,Donne-moi un indice,Give me a clue,,,,,1.0,1.0,1.0,0.0,"1,9",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,C'est pas un animal qui existe vraiment.,It's not an animal that really exists.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Il existe dans... Une fiction,It exists in... A fiction,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,A quelle époque ?,At what time ?,,,,,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,"C'est récent, l'époque.",It's recent times.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,L'époque des dinosaures ?,The age of dinosaurs?,,,,,1.0,1.0,0.0,1.0,"1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,"Non, c'est moi quand j'étais plus petite.","No, that's me when I was younger.",,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Il n'existe pas mais on peut le voir dans des dessins animés ou des jeux vidéo.,He doesn't exist but we can see him in cartoons or video games.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Tu peux me donner un indice ?,Can you give me a clue?,,,,,1.0,1.0,1.0,0.0,"1,9",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
ID_5,7,Pikachu,child,parent,Ils ont des pouvoirs des attaques.,They have attack powers.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Mammouth.,Mammoth.,,,,,1.0,1.0,0.0,0.0,"1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,Non… Tu peux te battre avec.,No… You can fight with it.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Des os.,Bones.,,,,,1.0,1.0,0.0,1.0,"1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,"Mais non, c'est un animal.","But no, it's an animal.",,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,C'est un animal que tu trouves dans des dessins animés ou jeux vidéo.,It's an animal that you find in cartoons or video games.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,"Oui, mais où ça habite ? Où ça habite ?","Yes, but where does it live? Where does it live?",,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ID_5,7,Pikachu,child,parent,"Ah, où ça habite ?","Ah, where does it live?",,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,"Ben, dans la forêt, plutôt.","Well, in the forest, rather.",,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Un loup ?,A wolf ?,,,,,1.0,1.0,0.0,1.0,"1,4",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,Il n'existe pas.,He does not exist.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Mais tu peux te battre avec.,But you can fight with it.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Dans un dessin animé ou un jeu vidéo.,In a cartoon or video game.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Tu peux l'attraper.,You can catch it.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Un sanglier ?,A boar ?,,,,,1.0,1.0,0.0,0.0,"1,4",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,Il y en a qui ont des formes de sanglier.,There are some that have the shape of a wild boar.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Euh... Un... Un... Un... Un... Un... Un mamoute !,Uh... A... A... A... A... A... A mamoute!,,,,,1.0,1.0,0.0,1.0,"1,4",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,child,Hiiiiiaaa !,Hiiiiiaaa!,,,,,,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Ils ont des attaques !,They are having attacks!,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,"Type eau, feu...","Type water, fire...",,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Donne-moi un indice !,Give me a clue !,,,,,1.0,1.0,1.0,0.0,"1,9",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,"Bah, je t'en ai donné plein !","Well, I gave you plenty!",,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,Euh... Il y en a un que t'adores qui est orange.,Um... There's one that you love that's orange.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Salamèche ?,Charmander?,,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ID_5,7,Pikachu,child,parent,Ouais !,Yeah !,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,C'est quoi Salamèche ?,What is Charmander?,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Un dragon ?,A dragon ?,,,,,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,"Oui, mais comme espèce !","Yes, but as a species!",,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,T'en souviens plus le mot ?,Do you remember the word anymore?,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,parent,C'est qui le copain de Salamèche ?,Who is Charmander's friend?,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Dragonfeu ?,Dragonfire?,,,,,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_5,7,Pikachu,child,parent,Il est jaune.,It is yellow.,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,Pikachu ?,Pikachu ?,,,,,1.0,1.0,1.0,0.0,"1,6",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
ID_5,7,Pikachu,child,parent,Voilà !,So !,,,,,1.0,,,,,,,,,,,,
ID_5,7,Pikachu,child,child,C'est Pikachu !,It's Pikachu!,,,,,1.0,,,,,,,,,,,,
ID_5,7,,,parent,"La dernière fois qu'on a fait le jeux, on dit","The last time we played the game, we said",,,,,,,,,,,,,,,,,
ID_5,7,,,parent,C'est un animal ?,It's an animal ?,,,,,,,,,,,,,,,,,
ID_5,7,,,parent,"Oui, c'est un Pokémon à chaque fois !","Yes, it's a Pokémon every time!",,,,,,,,,,,,,,,,,
ID_5,7,,,parent,T'as pas trouvé ?,Didn't you find it?,,,,,,,,,,,,,,,,,
ID_5,7,,,parent,Bah t'as presque trouvé.,"Well, you almost found it.",,,,,,,,,,,,,,,,,
ID_5,7,,,parent,T'as trouvé.,Did you find it.,,,,,,,,,,,,,,,,,
ID_5,7,,,parent,"Ah vas-y, à toi.","Ah go ahead, over to you.",,,,,,,,,,,,,,,,,
ID_5,7,,,parent,T'as une idée de mot ?,Do you have an idea for a word?,,,,,,,,,,,,,,,,,
ID_5,7,,,child,Réfléchis.,Think.,,,,,,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,J'ai...,I have...,,,,,,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,"Alors, est-ce que c'est vivant ?","So, is it alive?",,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,C'est un objet de la maison ?,Is it a household item?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,C'est un moyen de transport ?,Is it a means of transportation?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Oui.,Yes.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Est-ce qu'il a des roues ?,Does it have wheels?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Est-ce que c'est un bateau ?,Is it a boat?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Oui.,Yes.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,C'est un bateau ?,Is it a boat?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,"Enfin, non.",Actually no.,,,,,1.0,1.0,0.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,"En vrai, non.","Actually, no.",,,,,1.0,1.0,0.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Ce n'est pas un bateau.,It's not a boat.,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Mais ça n'a pas de roues.,But it doesn't have wheels.,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Une fusée ?,A rocket ?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Si t'as changé de mot en cours…,If you changed words in class...,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Non ! Non !,No ! No !,,,,,1.0,1.0,0.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,"Alors, ça n'a pas de roue, mais c'est pas une fusée, un aéroglisseur ?","So, it doesn't have wheels, but it's not a rocket, a hovercraft?",,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,C'est un truc qui existe encore.,It's something that still exists.,,,,,1.0,1.0,0.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Un truc qui existe encore.,Something that still exists.,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Et on se déplace avec ?,And we move with it?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Oui.,Yes.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Et ça n'a pas de roue ?,And it doesn't have a wheel?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,"Et par contre, ça peut attaquer.","And on the other hand, it can attack.",,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Mais c'est un moyen de transport ?,But is it a means of transport?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Hmm ! [L'enfant hoche la tête],Hmm ! [The child nods],,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Un tractopelle ?,A backhoe loader?,,,,1.0,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Non !,No !,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,Où il y a plein de gens dedans.,Where there are lots of people in it.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Un tank ?,A tank?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,[L'enfant secoue la tête],[The child shakes his head],,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Vas-y donne moi un indice.,Go ahead and give me a hint.,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Ça fait la guerre ?,Is it war?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,[L'enfant hoche la tête],[The child nods],,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,C'est un moyen de transport pour la guerre ?,Is this a means of transportation for war?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,[L'enfant hoche la tête],[The child nods],,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Ben alors un char d'assaut ?,Well then an assault tank?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,[L'enfant secoue la tête],[The child shakes his head],,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Ben attends.,Well wait.,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,"Il n'y a pas de roues, c'est un moyen de transport, on fait la guerre avec.","There are no wheels, it's a means of transport, we wage war with it.",,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Un avion de chasse ?,Fighter jet ?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,C'est sur la mer.,It's on the sea.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,C'est sur la mer ?,Is it on the sea?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Un porte-avions ?,An aircraft carrier?,,,,,1.0,,,,,,,,,,,,
ID_5,7,A pirate ship,parent,child,[L'enfant secoue la tête],[The child shakes his head],,,,,1.0,1.0,1.0,,,,,,,,,,
ID_5,7,A pirate ship,parent,parent,Un sous-marin ?,A submarine ?,,,,,1.0,,,,,,,,,,,,
