file_id;child_age;target_word;original_target_word;guesser_type;speaker;original_text;auto_translation;manual_translation;missing_transcript;useful_context;is_dubious;is_relevant;validity_check;agreement;initiate_repair;error_type
ID_22;11;A comforter;couette;child;parent;Il y en a dans d'autres pièces que celle-là.;There are some in other rooms than this one.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;parent;Mais il y en a dans cette pièce.;But there are some in this room.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;child;Ah, des meubles !;Ah, furniture!;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A comforter;couette;child;parent;Non, ça fait partie des meubles.;No, it's part of the furniture.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;parent;C'est l'une des choses qu'on achète quand on aménage.;It's one of the things you buy when you're planning.;;;;1.0;1.0;;;;
ID_22;11;A comforter;couette;child;parent;Il n'y a pas de maison qu'on n'a pas.;There is no house we don't have.;There is no house which doesn’t have one.;;;1.0;1.0;;;;
ID_22;11;A comforter;couette;child;child;Ah, un lit !;Ah, a bed!;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A comforter;couette;child;parent;C'est sûr, un lit.;Sure, a bed.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;child;Couverture.;Blanket.;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A comforter;couette;child;child;Coussin.;Cushion.;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A comforter;couette;child;child;Matelas.;Mattress.;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A comforter;couette;child;parent;Couverture.;Blanket.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;parent;Non, c'est pas matelas, c'est pas coussin.;No, it's not mattress, it's not cushion.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;parent;Couverture.;Blanket.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;parent;C'est quoi l'autre nom ?;What's the other name?;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;child;Je ne sais pas.;I don't know.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;child;C'est une couette ?;Is it a quilt?;Is it a comforter?;;;1.0;1.0;1.0;1.0;0.0;1,6
ID_22;11;A comforter;couette;child;parent;Bon, c'est bon.;Okay, that's good.;;;;;1.0;;;;
ID_22;11;A comforter;couette;child;parent;Oui, c'était la couette.;Yes, it was the comforter.;;;;;1.0;;;;
ID_22;11;;;;child;Ah, voilà.;Ah, there you go.;;;;;;;;;
ID_22;11;;;;parent;Bon, couverture couette, ça va.;Okay, duvet cover, that's fine.;;;;;;;;;
ID_22;11;;;;child;Allez, amoureux de Ponce, de Ponce.;Come on, lovers of Ponce, of Ponce.;;;;;;;;;
ID_22;11;;;;parent;C'est un objet de la maison directe.;This is a direct home item.;;;;;;;;;
ID_22;11;;;;child;De Ponce, de Ponce.;From Ponce, from Ponce.;;;;;;;;;
ID_22;11;;;;child;Je réfléchis, je réfléchis.;I think, I think.;;;;;;;;;
ID_22;11;;;;overlap;Alors, désolé.;So, sorry.;;;;;;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;C'est bon.;It's good.;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Est-ce que ça se mange ?;Is it edible?;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Non;No;;;;;1.0;1.0;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Est-ce que c'est dans cette pièce ?;Is it in this room?;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Est-ce que c'est un animal ?;Is it an animal?;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Est-ce que c'est une plante ?;Is it a plant?;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Vas-y, donne à moi un indice.;Go ahead, give me a hint.;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Quand on en a, on est sur un terrain.;When we have it, we are on a field.;;;;;1.0;1.0;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Oh là, encore !;Oh there, again!;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Un ballon de foot ?;A football ?;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Non !;No !;;;;;1.0;1.0;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Des crampons !;Cleats!;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;Est-ce que ça fait partie de la tenue du footballeur ?;Is it part of the footballer's outfit?;;;;;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Ah si si c'est des crampons !;Oh yes, it’s crampons!;Oh yes, it’s cleats!;;;1.0;1.0;1.0;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;parent;C'est des crampons ?;Are these crampons?;Are these cleats?;;;1.0;1.0;;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Ouiiii !;Yesssss!;;;;;1.0;1.0;;;
ID_22;11;Soccer cleats;chaussures crampons;parent;child;Des chaussures crampons.;Cleats.;;;;;1.0;1.0;;;
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Vas-y j'ai trouvé, je vais faire un peu plus dur.;Go ahead, I found it, I'm going to do it a little harder.;;;;;;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Ça c'est facile depuis le début.;It's been easy from the start.;;;;;;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Est-ce que c'est sur Terre ?;Is this on Earth?;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Oui !;Yes !;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Est-ce que c'est dans la maison ?;Is it in the house?;;;;;1.0;1.0;1.0;0.0;2
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Il y en a parfois.;Sometimes there are.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Dans la maison parfois ?;In the house sometimes?;;;;;1.0;1.0;0.0;0.0;2
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Bah pas tout le temps !;Well not all the time!;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Donne-moi un indice.;Give me a clue.;;;;;1.0;1.0;1.0;0.0;1,9
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Ça se mange.;It can be eaten.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Des bananes ?;Bananas ?;;;;;1.0;1.0;1.0;0.0;1,7
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Euh non.;Uh no.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Est-ce que c'est un fruit ?;Is it a fruit?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Non.;No.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Un légume ?;A vegetable ?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Non.;No.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Des bonbons ?;Candy ?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Non.;No.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;La viande ?;Meat ?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;parent;D'une sorte de viande.;Of some kind of meat.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Du poulet.;Chicken.;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A chicken leg;cuisse de poulet;child;parent;Ça fait partie du poulet.;It's part of the chicken.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;D'une cuisse de poulet.;From a chicken leg.;;;;;1.0;1.0;1.0;0.0;1,6
ID_22;11;A chicken leg;cuisse de poulet;child;parent;D'une cuisse de poulet.;From a chicken leg.;;;;;1.0;;;;
ID_22;11;A chicken leg;cuisse de poulet;child;child;Trop fort !;Too strong !;;;;;;;;;
ID_22;11;Number 3;numéro trois;parent;parent;Alors... Est-ce que c'est dans la maison ?;So... Is it in the house?;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;parent;Tout le temps dans la maison ?;All the time in the house?;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;child;Enfin...;Finally...;;;;;;;;;
ID_22;11;Number 3;numéro trois;parent;parent;C'est un meuble ?;Is it a piece of furniture?;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;parent;Un objet de la maison ?;A household object?;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Oui, c'est un objet.;Yes, it's an object.;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;child;Enfin, c'est sur un objet.;Well, it's on an object.;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;parent;Donc c'est sur un meuble, donc c'est de la décoration ?;So it's on a piece of furniture, so it's decoration?;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Ouais, mais c'est une sorte de boîte où on décorait... Enfin, c'est une décoration d'une boîte où on met des choses.;Yeah, but it's a kind of box where we decorated... Well, it's a decoration of a box where we put things.;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;parent;La boîte à casse-tête ?;The puzzle box?;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Non mais c'est pas une boîte, c'est une décoration qu'il y a dessus.;No, but it's not a box, it's a decoration on it.;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;child;C'est sur une boîte de la maison.;It's on a box at home.;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;parent;C'est dans mon meuble à figurines ?;Is it in my figurine cabinet?;;;;;;;;;
ID_22;11;Number 3;numéro trois;parent;child;T'as voulu le faire dur, je te le fais dur.;You wanted to do it hard, I'll do it to you hard.;;;;;;;;;
ID_22;11;Number 3;numéro trois;parent;parent;Ouais mais là, ça va être pénible, c'est trop spécifique.;Yeah but now it's going to be painful, it's too specific.;;;;;;;;;
ID_22;11;Number 3;numéro trois;parent;parent;Est-ce qu'il y a... Tu peux le trouver chez quelqu'un d'autre ?;Is there... Can you get it from someone else?;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;child;Tu peux.;You can.;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Pas tout les temps;Not all the time;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;parent;Donc c'est un objet que...;So it's an object that...;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Tu veux un indice ?;Do you want a clue?;;;;;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;parent;Ouais.;Yeah.;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Un chiffre.;A number.;;;;1.0;1.0;1.0;;;
ID_22;11;Number 3;numéro trois;parent;parent;Un chiffre ?;A number ?;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;Oui.;Yes.;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;parent;C'est là, le 3 !;There it is, number 3!;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;parent;Alex il a fait la même chose !;Alex did the same thing!;;;;;1.0;;;;
ID_22;11;Number 3;numéro trois;parent;child;J'aurais pas dû dire qu'ils ont monté un chiffre.;I shouldn't have said they made up a figure.;;;;;1.0;1.0;;;
ID_22;11;;;;parent;Là, ce 3, Alex il a fait la même chose.;There, this 3, Alex did the same thing.;;;;;;;;;
ID_22;11;;;;parent;En plus je t'ai vu regarder là et je me suis dit c'est pas possible parce que... Parce que... Enfin je sais pas, Alex l'a fait donc je me suis dit c'est plus de son âge.;Besides, I saw you looking there and I said to myself it's not possible because... Because... Well I don't know, Alex did it so I said to myself it's no longer sound age.;;;;;;;;;
ID_22;11;;;;parent;Mais c'est pas grave.;But it's not big deal.;;;;;;;;;
ID_22;11;;;;parent;Alors attends, je vais chercher un autre.;So wait, I'll get another one.;;;;;;;;;
ID_22;11;;;;child;J'ai mal aux yeux.;My eyes hurt.;;;;;;;;;
ID_22;11;;;;parent;Ah bon ?;Ah good ?;;;;;;;;;
ID_22;11;A book;Livre;child;parent;Alors, qu'est-ce qu'on peut faire comme... J'ai trouvé.;So, what can we do like... I found it.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Dans la maison ?;In the House ?;;;;;1.0;;;;
ID_22;11;A book;Livre;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Et dans la pièce ?;And in the room?;;;;;1.0;1.0;1.0;0.0;2
ID_22;11;A book;Livre;child;parent;Il y en a.;There are some.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Dans la pièce, il y en a ?;Are there any in the room?;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Est-ce qu'il y en a d'autres pièces ?;Are there other parts?;Are there any in other rooms?;;;1.0;1.0;1.0;1.0;0.0;2
ID_22;11;A book;Livre;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Est-ce que c'est un meuble ?;Is it furniture?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A book;Livre;child;parent;Non, c'est pas un meuble.;No, it's not furniture.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;À quoi ça sert ?;What's the point ?;;;;;1.0;1.0;1.0;0.0;1,5,9
ID_22;11;A book;Livre;child;parent;Euh... Tu te divertis avec.;Um... You have fun with it.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Des jouets ?;Toys ?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A book;Livre;child;parent;Non.;No.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Télé... Non, pas dans les pièces, il n'y a pas de télé.;TV... No, not in the rooms, there is no TV.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Ah !;Ah!;;;;;;;;;
ID_22;11;A book;Livre;child;child;Ah !;Ah!;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Un téléphone ?;A phone ?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A book;Livre;child;parent;Non.;No.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Parce qu'il y en a d'autres.;Because there are others.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;parent;Ah oui, c'est vrai que ça aurait pu.;Oh yes, it’s true that it could have.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Mais c'est... C'est pour enfants ?;But it's... Is it for children?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;A book;Livre;child;parent;Ouais, y'en a pour enfants.;Yeah, there are some for children.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;parent;Pour adultes, y'a pour tous les âges.;For adults, there's something for all ages.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;parent;Y'a même pour les bébés.;There's even one for babies.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;C'est con.;It's stupid.;;;;;;;;;
ID_22;11;A book;Livre;child;parent;Arrête de regarder l'âge !;Stop looking at age!;;;;;;;;;
ID_22;11;A book;Livre;child;parent;Moi, quand je cherche mon objet, je cherche pas des trucs qui...;Me, when I'm looking for my object, I'm not looking for things that...;;;;;;;;;
ID_22;11;A book;Livre;child;child;Mais c'est... Je sais pas, moi, des jouets, des... C'est divertir.;But it's... I don't know, toys,... It's entertaining.;;;;;;;;;
ID_22;11;A book;Livre;child;child;Déjà ?;Already ?;;;;;;;;;
ID_22;11;A book;Livre;child;parent;Au début t'as besoin de tes parents et puis à un certain âge tu peux faire tout seul.;At the beginning you need your parents and then at a certain age you can do it on your own.;;;;;1.0;;;;
ID_22;11;A book;Livre;child;child;Livre !;Book !;;;;;1.0;1.0;1.0;0.0;1,6
ID_22;11;A book;Livre;child;parent;Voilà !;So !;Exactly!;;;1.0;1.0;;;;
ID_22;11;;;;child;Je le savais.;I knew it.;;;;;;;;;
ID_22;11;;;;child;A moi.;To me.;;;;;;;;;
ID_22;11;A camera;une caméra;parent;child;J'ai choisi.;I have chosen.;;;;;;;;;
ID_22;11;A camera;une caméra;parent;parent;Ça y est ?;That's it ?;;;;;;;;;
ID_22;11;A camera;une caméra;parent;child;Oui.;Yes.;;;;;;;;;
ID_22;11;A camera;une caméra;parent;parent;Alors, est-ce que c'est un animal ?;So, is it an animal?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_22;11;A camera;une caméra;parent;parent;Est-ce que c'est dans une maison ?;Is it in a house?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_22;11;A camera;une caméra;parent;parent;Est-ce que c'est un meuble ?;Is it furniture?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_22;11;A camera;une caméra;parent;parent;Une décoration ?;A decoration?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;parent;Est-ce que c'est un objet pour passer un passe-temps ?;Is it a hobby item?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Ça peut l'être.;It can be.;;;;;1.0;1.0;;;
ID_22;11;A camera;une caméra;parent;parent;Tu t'en sers pour travailler ?;Do you use it for work?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Oui, aussi.;Yes too.;;;;;1.0;1.0;;;
ID_22;11;A camera;une caméra;parent;parent;Un ordinateur ?;A computer ?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_22;11;A camera;une caméra;parent;parent;Un téléphone ?;A phone ?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;parent;Tu peux nous donner un indice ?;Can you give us a clue?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Je ne sais pas comment dire.;I do not know how to say.;;;;;;;;;
ID_22;11;A camera;une caméra;parent;child;Il est mignon.;He is cute.;;;;;;;;;
ID_22;11;A camera;une caméra;parent;child;Il y a un flash.;There is a flash.;;;;;;;;;
ID_22;11;A camera;une caméra;parent;parent;Ne touche pas à Alanna.;Don't touch Alanna.;;;;;;;;;
ID_22;11;A camera;une caméra;parent;parent;Cherche-moi un indice.;Look for me for a clue.;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Il y a un flash.;There is a flash.;;;;;1.0;1.0;;;
ID_22;11;A camera;une caméra;parent;parent;Un appareil photo ?;A camera ?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;parent;Une tablette ?;A tablet ?;;;;;1.0;;;;
ID_22;11;A camera;une caméra;parent;child;Un appareil photo, enfin si, oui c'est un appareil, c'était une caméra.;A camera, well yes, yes it is a device, it was a camera.;;;;;1.0;1.0;;;
ID_22;11;;;;parent;Ah, bah fallait me laisser deviner.;Ah, well you had to let me guess.;;;;;;;;;
ID_22;11;;;;overlap;Est-ce que j'avais dit... Ah mais l'appareil photo c'est la même chose.;Did I say... Ah but the camera is the same thing.;;;;;;;;;
ID_22;11;;;;(INV);Ok, on fait un dernier mot.;Ok, let's make one last word.;;;;;;;;;
ID_22;11;;;;parent;Alors, c'est à moi.;So it's mine.;;;;;;;;;
ID_22;11;;;;child;Fais pas tant de durs, j'ai pas envie que tu fasses durs.;Don't act so hard, I don't want you to act so hard.;;;;;;;;;
ID_22;11;;;;parent;Bah la dernière fois on avait fait durs à temps.;Well, last time we made it hard on time.;;;;;;;;;
ID_22;11;;;;child;J'ai la flemme de devenir dure.;I'm too lazy to get tough.;;;;;;;;;
ID_22;11;cicadas;cigales;child;parent;Ah c'est bon, j'ai trouvé.;Ah that's good, I found it.;;;;;1.0;;;;
ID_22;11;cicadas;cigales;child;child;C'est dans la pièce, dans la maison ?;Is it in the room, in the house?;;;;;1.0;;;;
ID_22;11;cicadas;cigales;child;parent;Non.;No.;;;;;1.0;;;;
ID_22;11;cicadas;cigales;child;child;C'est pas dans la maison ?;Isn't it in the house?;;;;;1.0;1.0;0.0;0.0;1
ID_22;11;cicadas;cigales;child;parent;Non.;No.;;;;;1.0;;;;
ID_22;11;cicadas;cigales;child;child;C'est dans l'immeuble ?;Is it in the building?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;cicadas;cigales;child;parent;Euh non, c'est pas dans l'immeuble.;Um no, it's not in the building.;;;;;1.0;;;;
ID_22;11;cicadas;cigales;child;child;C'est dans le quartier ?;Is it in the neighborhood?;;;;;1.0;1.0;1.0;0.0;1
ID_22;11;cicadas;cigales;child;parent;Y'en a, ouais.;There is, yeah.;;;;;1.0;;;;
ID_22;11;cicadas;cigales;child;parent;Parfois, enfin... Y'en a pas tout le temps.;Sometimes, well... It's not all the time.;;;;;1.0;;;;
ID_22;11;cicadas;cigales;child;child;Dans le quartier, y'en a pas tout le temps ?;Are there any in the neighborhood all the time?;;;;1.0;1.0;1.0;0.0;0.0;1
ID_22;11;cicadas;cigales;child;parent;Ouais.;Yeah.;;;;;1.0;;;;
ID_22;11;cicadas;cigales;child;child;Ah, des goélands.;Ah, seagulls.;;;;;1.0;1.0;1.0;0.0;1,7
