file_id,child_age,target_word,guesser_type,speaker,original_text,auto_translation,manual_translation,missing_transcript,useful_context,is_dubious,is_relevant,validity_check,is_valid,initiate_repair,error_type,gemma:7b,mistral,llama3,phi3:medium,gpt4o,gpt4o:def,mistral-masked,mistral-fewshot
ID_18,11,Nail-polish remover,parent,child,Pas du tout.,No way.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Un gant de toilette ?,Washcloth ?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Pas du tout.,No way.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce qu'on le trouve dans la salle de bain ?,Is it found in the bathroom?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,On peut.,We can.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que ça se range dans la cuisine ?,Is it stored in the kitchen?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Ça se mange ou ça se range ?,Is it eaten or stored?,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Range.,Stored.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Range.,Stored.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Tu peux le ranger dans la cuisine, mais généralement, c'est pas ça qu'on fait.","You can store it in the kitchen, but usually that's not what we do.",,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce qu'on le trouve dans les toilettes ?,Is it found in toilets?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"À l'intérieur, non, mais il y a des gens qui le rangent là-dedans.","Inside, no, but there are people who put it in there.",,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Pas dans le trou, hein !","Not in the hole, eh!",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Non, mais c'est pas du PQ, quoi.","No, but it's not PQ, really.",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Ça sert à faire le vénage, on frotte avec.","It's used for venage, we rub with it.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Ah, ok, ça sert à faire le vénage, on frotte avec.","Ah, ok, it's used for venage, we rub with it.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Attends, mais c'est pas une serviette, c'est pas... C'est pas un torchon, c'est pas une éponge ?","Wait, but it's not a towel, it's not... It's not a tea towel, it's not a sponge?",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Un grattoir ?,A scraper?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce qu'il y a un manche ?,Is there a handle?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que ça se lave en machine à laver ?,Can it be washed in the washing machine?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Ça se jette après usage ?,Does it throw away after use?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Euh, non.",Uh no.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que ça sert à laver le sol ?,Is this for washing the floor?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Enfin, ta question s'agit d'après-visage, elle est compliquée.","Finally, your question is about after-facial, it is complicated.",,,,,1.0,1.0,0.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,OK.,OK.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Bon, c'est pas grave, je vais en poser une autre.","Okay, it doesn't matter, I'll ask another one.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que ça se lave ?,Does it wash out?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Non, est-ce que ça se lave à la machine ?","No, is it machine washable?",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Non, tu m'as dit non.","No, you told me no.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Non, non, non.",No no no.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Ah là, j'ai oublié mon fil, là.","Ah there, I forgot my thread there.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Donc, ça n'a pas de manche.",So it doesn't have a handle.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Mmhmm,Mm hmm,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que ça s'utilise avec de l'eau ?,Can it be used with water?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Non, sinon, ça n'a plus aucun intérêt.","No, otherwise, it no longer has any interest.",,,,1.0,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Ça a sonné.,It rang.,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,overlap,Ouais mais je vais pas...,Yeah but I'm not going to...,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,(INV),Est-ce que c'est important toi ?,Is it important to you?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Non, t'en fais pas non, c'est pas grave.","No, don't worry, it doesn't matter.",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Ça sert à faire du nettoyage, à laver.","It's used for cleaning, washing.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Oui.,Yes.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Et ça s'utilise pas avec de l'eau ?,And can't it be used with water?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Euh... Tu peux répondre à [NAME-1], voir si t'es...","Um... You can answer [NAME-1], see if you're...",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Si y'a un interphone, il faut ouvrir.","If there's an intercom, you have to open it.",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Euh... Attends, moi je vais... On reste... Euh... Euh... Qui cherche qui ?","Uh... Wait, I'm going... We're staying... Uh... Uh... Who's looking for who?",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,(INV),Euh... Vous cherchez qui ?,Um... Who are you looking for?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,(INV),[NAME-2] ?,[NAME-2] ?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,(INV),"Ah oui, oui.","Oh yes, yes.",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Oui, c'est moi.",Yes it's me.,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Pourquoi et c'est qui ?,Why and who is it?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,(INV),"Ouais, c'est qui ?","Yeah, who is it?",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,(INV),"Ah oui, oui, c'est... c'est la mère de...","Oh yes, yes, it's... it's the mother of...",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Ah, ok, ouais, donc tu peux appuyer sur le bouton ?","Ah, ok, yeah, so you can press the button?",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,(INV),Ouais.,Yeah.,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Désolé, j'ai oublié, je pensais que je lui avais dit de venir plus tard.","Sorry, I forgot, I thought I told him to come later.",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,(INV),C'est bon ?,It's good ?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Ok.,OK.,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Est-ce que... alors attends, donc c'est un objet, ça se mange pas, ça sert à faire le ménage, ça s'utilise pas avec de l'eau, ça a pas de manche.","Is that... so wait, so it's an object, it can't be eaten, it's used for cleaning, it can't be used with water, it doesn't have a handle.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Mmhmm,Mmhmm,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"C'est pas une serviette, c'est pas une éponge.","It's not a towel, it's not a sponge.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Mmhmm,Mmhmm,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,C'est pas un grattoir.,It's not a scraper.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Mmhmm,Mmhmm,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"T'es sûre que ça sert à faire le ménage, hein ?","You're sure it's for cleaning, right?",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Ok, c'est du savon ?","Ok, is it soap?",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Non, mais non, c'est pas du savon.","No, but no, it's not soap.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Non, mais t'as changé de mot en cours de route.","No, but you changed your word along the way.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,C'est pas du tout changé de mot.,It's not a change of word at all.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Tu vas avoir tout sur la route.,You're going to have everything on the road.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que c'est une serpillière ?,Is it a mop?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Tu peux ouvrir juste un peu ?,Can you open just a little?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,C'est pas une serviette.,It's not a towel.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,C'est pas une serviette.,It's not a towel.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Non, mais c'est pas possible.","No, but it's not possible.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Tu veux un indice ?,Do you want a clue?,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,J'ai le droit de lui donner un indice ?,Am I allowed to give him a hint?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Un tout petit indice ?,A tiny clue?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,On a le droit aux indices ?,Do we have the right to clues?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Alors, il faut que tu trouves... J'ai pas dit que ça servait à nettoyer la maison.","So, you need to find... I didn't say it was used to clean the house.",,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,J'ai dit que ça servait à nettoyer.,I said it was for cleaning.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Mais quoi ?,But what ?,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Le corps ?,The body ?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Les lunettes ?,Glasses ?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Oui, le corps.","Yes, the body.",,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Ouais.,Yeah.,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que ça se range dans la chambre ?,Does it fit in the bedroom?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que ça se range dans la salle de bain ?,Does it fit in the bathroom?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Ça peut se ranger dans la salle de bain ou dans la chambre.,It can be stored in the bathroom or in the bedroom.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Est-ce qu'on s'en sert avec du papier, à écrire ?","Do we use it with paper, to write?",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Euh... Non.,Uh no.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Non.,No.,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Oh là là... Est-ce que... Bon, je veux un autre indice, mais tu t'abuses.","Oh dear... Did... Okay, I want another clue, but you're wrong.",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Mais quoi j'abuse ?,But what am I abusing?,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Bah vas-y, mais attends... Donc ça sert à nettoyer le corps, c'est ça ?","Well go ahead, but wait... So it's used to cleanse the body, right?",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Non ?,No ?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Une partie du corps.,A part of the body.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Une partie du corps.,A part of the body.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Les oreilles ?,Ears ?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Est-ce que ça sert à nettoyer les oreilles ?,Is it used to clean the ears?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Non.,No.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Alors, est-ce que c'est un démaquillant pour démaquiller ?","So, is this a makeup remover for removing makeup?",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,"Pour démaquiller, mais quoi ?","To remove makeup, but what?",,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Les ongles ?,Nails ?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Oui !,Yes !,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Du démaquillant à ongles ?,Nail makeup remover?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Ça se démaquille bien comme ça.,It removes makeup well like that.,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Ah ah ah !,Ah ah ah!,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Ah ouais, mais super !","Oh yeah, but great!",,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Non, mais t'as vu mes ongles à moi, là ?","No, but have you seen my nails there?",,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,"Je les ai jamais trouvés, moi.",I never found them.,,,,,,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,parent,Euh... Du... Du dissolvant !,Uh... Some... Some nail polish remover!,,,,,1.0,,,,,,,,,,,,
ID_18,11,Nail-polish remover,parent,child,Oui !,Yes !,,,,,1.0,1.0,1.0,,,,,,,,,,
ID_18,11,,,parent,Oh mais c'est super dur !,Oh but it’s super hard!,,,,,,,,,,,,,,,,,
ID_18,11,,,child,Mais t'as vu ?,But did you see?,,,,,,,,,,,,,,,,,
ID_18,11,,,parent,Mais ça compte pas ça !,But that doesn’t count!,,,,,,,,,,,,,,,,,
ID_18,11,,,parent,Oh là là !,Oh dear !,,,,,,,,,,,,,,,,,
ID_18,11,,,parent,"Bon allez, ok, à moi !","Okay, okay, mine!",,,,,,,,,,,,,,,,,
ID_18,11,,,parent,"Euh... Arrête, tu vas voir, arrête, arrête, tu vas voir !","Uh... Stop, you'll see, stop, stop, you'll see!",,,,,,,,,,,,,,,,,
ID_18,11,,,child,C'est du dissolvant !,It's nail polish remover!,,,,,,,,,,,,,,,,,
ID_18,11,,,child,"Ça sert à nettoyer les ongles, ça sert à faire le ménage !","It's used to clean your nails, it's used to do housework!",,,,,,,,,,,,,,,,,
ID_18,11,,,parent,"Ouais, ouais, c'est bon, d'accord !","Yeah, yeah, it's okay, okay!",,,,,,,,,,,,,,,,,
ID_18,11,,,child,"Regarde, moi je fais le ménage sur mes ongles !","Look, I'm cleaning my nails!",,,,,,,,,,,,,,,,,
ID_18,11,,,parent,"Ouais, ouais, ouais, d'accord, ok !","Yeah, yeah, yeah, okay, okay!",,,,,,,,,,,,,,,,,
ID_18,11,,,child,Alors euh... C'est juste que t'es trop jaloux !,So uh... It's just that you're too jealous!,,,,,,,,,,,,,,,,,
ID_18,11,,,parent,"Ouais, ouais, c'est ça !","Yeah, yeah, that's it!",,,,,,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Allez, vas-y !",Just go !,,,,,,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,"Ça y est, t'as trouvé ?","That's it, have you found it?",,,,,,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Ouais, ouais !",Yeah yeah !,,,,,,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,Est-ce que c'est un objet ?,Is it an object?,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,parent,Oui !,Yes !,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,Est-ce qu'il y en a à la maison ?,Are there any at home?,,,,,1.0,1.0,1.0,0.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,Non !,No !,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,Est-ce que je pourrais savoir où il y en a ?,Could I know where they are?,,,,,1.0,1.0,1.0,0.0,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,Est-ce qu'il y en a dans un endroit commun où on va assez souvent ?,Is there one in a common place that we go to quite often?,,,,,1.0,1.0,1.0,0.0,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Alors nous on y va pas assez souvent mais c'est un endroit commun, ouais.","So we don't go there often enough but it's a common place, yeah.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,Ok.,OK.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,Est-ce que j'y suis déjà allée dans la vie ?,Have I ever been there in life?,,,,,1.0,1.0,1.0,0.0,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,Oui.,Yes.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,Beaucoup de fois ?,A lot of times ?,,,,,1.0,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Dans l'endroit où on en trouve, oui.","In the place where we find them, yes.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,parent,T'as déjà été beaucoup de fois donc pas beaucoup de fois.,You've already been a lot of times so not a lot of times.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,"Euh, je réfléchis.","Um, I'm thinking.",,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,parent,De temps en temps.,From time to time.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,"Est-ce que ça sert... Est-ce que ça a un rapport avec l'administration, enfin la ville, le maire ?","Does it serve... Does it have anything to do with the administration, well the city, the mayor?",,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Non, non.",No no.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,"Non, ok, il n'y a aucun rapport ?","No, ok, there is no connection?",,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Non, aucun.",No None.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,"Est-ce qu'il y a un rapport avec le passeport, les cartes d'identité ?",Is there anything to do with passports and identity cards?,,,,,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Non, non.",No no.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,Est-ce que ça sert pour la vue ?,Is it good for eyesight?,,,,,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,Non.,No.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,"Est-ce que c'est un domaine physique, on va dire ?","Is it a physical domain, shall we say?",,,,,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Non, c'est pas un domaine physique, non, non,","No, it's not a physical domain, no, no,",,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,"c'est un... Ok, est-ce que... on possède des objets en commun avec cet objet dans la maison ?","it's a... Ok, do... we have objects in common with this object in the house?",,,,,1.0,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
ID_18,11,Boat governor (steering wheel of boat),child,parent,"Non, non, pas du tout.",No no not at all.,,,,,1.0,,,,,,,,,,,,
ID_18,11,Boat governor (steering wheel of boat),child,child,"Ok, est-ce que cet endroit est dirigé par une fille ?","Ok, is this place run by a girl?",,,,,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
