file_id;child_age;target_word;original_target_word;guesser_type;speaker;original_text;auto_translation;manual_translation;missing_transcript;useful_context;is_dubious;is_relevant;validity_check;agreement;initiate_repair;error_type
ID_2;7;eggs;des oeufs;parent;parent;Non, tu m'as dit que c'était dur.;No, you told me it was hard.;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;parent;Est-ce que c'est chaud ?;Is it hot ?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;S'il fait chaud, ça devient chaud ?;If it's hot, does it get hot?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;parent;Et s'il fait froid, ça devient froid ?;And if it's cold, does it get cold?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Non, je crois pas.;No I think not.;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Tu crois pas ?;Do not you believe ?;;;;;;;;;
ID_2;7;eggs;des oeufs;parent;parent;Faut que tu regardes ce truc, je pense.;You need to watch this thing, I think.;;;;;;;;;
ID_2;7;eggs;des oeufs;parent;parent;Est-ce que j'en ai déjà vu ?;Have I seen one before?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Je sais pas.;I don't know.;;;;;;;;;
ID_2;7;eggs;des oeufs;parent;child;Oui, t'en as vu.;Yes, you saw it.;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;J'en ai déjà vu.;I've seen it before.;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;parent;On en voit tous les jours ?;Do we see them every day?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Oui ?;Yes ?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;parent;On en touche tous les jours ?;Do we touch it every day?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;On le touche que si vraiment on a décidé d'aller toucher ça ou...;We only touch it if we really decided to go and touch that or...;;;;;;;;;
ID_2;7;eggs;des oeufs;parent;child;Papa il en touche tous les jours.;Dad gets it every day.;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Donc à son travail ?;So at his work?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Papa il en touche tous les jours ?;Does Dad get it every day?;;;;;;;;;
ID_2;7;eggs;des oeufs;parent;parent;Ça a un rapport avec la barbe par exemple ?;Does it have something to do with the beard for example?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Euh... Il en touche tous les jours... tous les matins ?;Um... He touches it every day... every morning?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Oui;Yes;;;[dad has eggs everyday for breakfast];;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Que le matin ?;Only the morning ?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;parent;Que le matin ?;Only the morning ?;;;;;;;;;
ID_2;7;eggs;des oeufs;parent;child;Oui;Yes;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Pour faire un exercice ?;To do an exercise?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Pour manger ?;To eat ?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Oui;Yes;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;Ah !;Ah!;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;parent;Euh... des oeufs ?;Um... eggs?;;;;;1.0;;;;
ID_2;7;eggs;des oeufs;parent;child;Oui !;Yes !;;;;;1.0;1.0;;;
ID_2;7;eggs;des oeufs;parent;parent;C'est ça !;That's it !;;;;;;;;;
ID_2;7;eggs;des oeufs;parent;parent;Ok !;OK !;;;;;;;;;
ID_2;7;candy;Des bonbons;child;parent;Bon, à moi !;Okay, mine!;;;;;;;;;
ID_2;7;candy;Des bonbons;child;parent;Ah ben ok !;Oh well ok!;;;;;;;;;
ID_2;7;candy;Des bonbons;child;parent;C'est... donc ça y est !;That's... so that's it!;;;;;;;;;
ID_2;7;candy;Des bonbons;child;child;Euh... est-ce que c'est vivant ?;Um... is it alive?;;;;1.0;1.0;;;;
ID_2;7;candy;Des bonbons;child;parent;Non;No;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que c'est un objet ?;Is it an object?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;Pas vraiment un objet, mais tu peux le prendre, quoi.;Not really an item, but you can take it.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que c'est fait par un animal, ou y'a pas quelque chose vivant ?;Was it made by an animal, or is there something alive?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;C'est les humains qui fabriquent ça.;Humans make this.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que c'est un tableau ?;Is this a painting?;;;;;1.0;1.0;1.0;0.0;1,4
ID_2;7;candy;Des bonbons;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que ça a des couleurs ?;Does it have colors?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;Ah oui, y'en a de plein de couleurs différentes.;Oh yes, there are lots of different colors.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que on mange dessus ?;Do we eat on it?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;On mange dessus ? Ah non...;Shall we eat on it? Oh no...;Do we eat on it? Oh no…;;;1.0;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que c'est…;Is it…;;;;;;;;;
ID_2;7;candy;Des bonbons;child;parent;Mais ça a un rapport avec manger par contre;But it has something to do with eating though.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que c'est une assiette ?;Is this a plate?;;;;;1.0;1.0;0.0;0.0;1,4
ID_2;7;candy;Des bonbons;child;parent;Non;No;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que ça a des pics ?;Does it have peaks?;Does it have spikes or prongs?;;;1.0;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;Non, c'est pas quelque chose qu'on utilise Mais ça a un rapport avec manger par contre;No, it's not something we use, but it has something to do with eating though.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce qu'on le boit ?;Do we drink it?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce qu'on le mange ?;Do we eat it?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Est-ce que c'est un… C'est un plat !;Is it a… It’s a dish!;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;C'est pas un plat.;It's not a dish.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Si on mange le plat… C'est un dessert !;If we eat the dish... It's a dessert!;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;candy;Des bonbons;child;parent;C'est même pas un dessert, mais c'est sucré.;It's not even a dessert, but it's sweet.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Une tarte.. Sucrée;A tart... Sweet;;;;;1.0;1.0;0.0;1.0;1,4
ID_2;7;candy;Des bonbons;child;parent;Bah non, les tartes c'est des desserts.;Well no, pies are desserts.;;;;;1.0;;;;
ID_2;7;candy;Des bonbons;child;child;Des bonbons.;Candy.;;;;;1.0;1.0;1.0;0.0;1,6
ID_2;7;candy;Des bonbons;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;A toi.;Yours.;;;;;;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Et c'est bon.;And it's good.;;;;;;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;C'est bon ?;It's good ?;;;;;;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Ok, est-ce que c'est quelque chose qui se mange ?;Ok, is this something that can be eaten?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Non Est-ce que c'est vivant ?;No Is it alive?;No, is it a living thing?;;;1.0;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;C'est un animal ?;It's an animal ?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Oui;Yes;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Ok, c'est un mammifère ?;Ok, is it a mammal?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Un oiseau ?;A bird ?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Un poisson ?;A fish ?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Un insecte;An insect;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Non;No;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Un reptile ?;A reptile?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Oui;Yes;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Un reptile, est-ce que c'est... Est-ce que ça a des pattes ?;Is a reptile... Does it have legs?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Ouais.;Yeah.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Euh... Ok.;HM okay.;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Est-ce que ça pique ?;Does it sting?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Euh... Non.;Uh no.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Est-ce que ça mord ?;Does it bite?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Est-ce que ça vit parfois dans les rivières et parfois dans la mer ?;Does it sometimes live in rivers and sometimes in the sea?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Ça vit sur terre ?;Does it live on earth?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Il y en a qui vivait dans l'eau.;There were some who lived in the water.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Il y en a qui vivait dans l'eau ?;Did anyone live in the water?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;C'est ça que t'as dit ?;Is that what you said?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Il y en a qui vit dans l'eau.;There are some that live in the water.;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;qui vivent dans l'eau.;that live in water.;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Est-ce que ça a une carapace ?;Does it have a shell?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Donc ça a des pattes, ça n'a pas de carapace et c'est un reptile.;So it has legs, it doesn't have a shell and it's a reptile.;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Est-ce que c'est plus gros qu'un chat ?;Is it bigger than a cat?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Bien plus gros, oui.;Much bigger, yes.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Il y en a qui étaient bien plus gros, il y en a qui étaient petits.;There were some that were much bigger, there were some that were small.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Mais ça n'existe plus ?;But it no longer exists?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Hum... C'est pour ça que tu disais au passé.;Um... That's why you said in the past tense.;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Alors, ok.;So, okay.;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Est-ce que c'est un dinosaure ?;Is it a dinosaur?;;;;;1.0;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Mais... Atchoum !;But... Sneeze!;;;;;;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Est-ce qu'il faut deviner le type ou c'était juste un dinosaure ?;Do you have to guess the guy or was it just a dinosaur?;;;;;;;;;
ID_2;7;A dinosaur;un dinosaure;parent;child;C'était juste un dinosaure.;It was just a dinosaur.;;;;;;;;;
ID_2;7;A dinosaur;un dinosaure;parent;parent;Ah d'accord, ok.;Oh okay, okay.;;;;;;;;;
ID_2;7;A bump;Une bosse;child;parent;Bon, ça va.;That's OK.;;;;;;;;;
ID_2;7;A bump;Une bosse;child;parent;J'en ai un qui est hyper dur.;I have one that is super hard.;;;;;;;;;
ID_2;7;A bump;Une bosse;child;child;Ooooh;Ooooh;;;;;;;;;
ID_2;7;A bump;Une bosse;child;parent;Mais vas-y, tu vas trouver.;But go ahead, you'll find it.;;;;;;;;;
ID_2;7;A bump;Une bosse;child;parent;Allez, vas-y.;Just go.;;;;;;;;;
ID_2;7;A bump;Une bosse;child;child;Est-ce que c'est vivant ?;Is it alive?;;;;1.0;1.0;;;;
ID_2;7;A bump;Une bosse;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Non.;No.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Est-ce que c'est un objet ?;Is it an object?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A bump;Une bosse;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Est-ce qu'on le mange ?;Do we eat it?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A bump;Une bosse;child;parent;Non;No;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Est-ce que ça a un rapport avec manger ?;Does this have anything to do with eating?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A bump;Une bosse;child;parent;Pas avec manger, mais c'est un rapport avec le corps humain.;Not with eating, but it is a relationship with the human body.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;parent;Ou pas humain, mais en général humain.;Or not human, but generally human.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Est-ce que c'est tes lunettes ?;Are those your glasses?;;;;;1.0;1.0;0.0;0.0;1,4
ID_2;7;A bump;Une bosse;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Est-ce que c'est sur la tête ?;Is it on the head?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A bump;Une bosse;child;parent;Ça peut arriver que ce soit sur la tête.;It could happen that it's on the head.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Des cheveux.;Hair.;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;A bump;Une bosse;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;parent;C'est pas quelque chose qu'on a tout le temps.;It's not something we have all the time.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Des boucles d'oreilles.;Earings.;;;;;1.0;1.0;0.0;1.0;1,4
ID_2;7;A bump;Une bosse;child;parent;Non, c'est pas quelque chose qu'on met.;No, it's not something you wear.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;parent;C'est quelque chose qui peut arriver.;This is something that can happen.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;parent;Sur notre corps.;On our body.;;;;;1.0;;;;
ID_2;7;A bump;Une bosse;child;child;Une bosse.;A bump.;;;;;1.0;1.0;1.0;0.0;1,6
ID_2;7;A bump;Une bosse;child;parent;Ouais !;Yeah !;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;À toi.;Yours.;;;;;;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;C'est bon.;It's good.;;;;;;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Est-ce que c'est vivant ?;Is it alive?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Est-ce que c'est un objet ?;Is it an object?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;C'est quelque chose qu'on peut tenir dans sa main ?;Is it something you can hold in your hand?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Est-ce que ça se mange ?;Is it edible?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Est-ce que c'est quelque chose qu'on utilise ?;Is this something we use?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Des fois.;Sometimes.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Des fois ?;Sometimes ?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Pour travailler ?;To work ?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;À l'école ?;At school ?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Des fois, mais pour certaines personnes.;Sometimes, but for certain people.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Pour certaines personnes à l'école.;For some people at school.;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Et moi, tu penses que j'en utilise à mon travail aussi ?;And me, do you think I use it at my work too?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Non.;No.;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Non, c'est sûr que non ?;No, of course not?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;C'est un truc que les enfants utilisent ?;Is this something kids use?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Et pas les adultes ?;And not adults?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Y'a des adultes qui en ont;There are adults who have them;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Ah, d'accord, mais moi non.;Ah, okay, but I don't.;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Et papa ?;And dad?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Non.;No.;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Et toi ?;And you ?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Non.;No.;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;T'en as pas ?;Don't you have any?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Ah, d'accord.;Ah OK.;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;T'as des copains qui ont un nom ?;Do you have any friends with names?;;;;1.0;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;C'est un jouet ?;Is it a toy?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;C'est pour les aider ?;Is it to help them?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Non.;No.;;;;;;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Euh oui c'est pour les aider..;Um yes it's to help them..;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;C'est pour les aider à mieux travailler ?;Is it to help them work better?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Peut-être ?;Maybe ?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Non.;No.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;À mieux voir ?;To see better?;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;eye-glasses;Des lunettes.;parent;parent;Des lunettes.;Glasses.;;;;;1.0;;;;
ID_2;7;eye-glasses;Des lunettes.;parent;child;Oui.;Yes.;;;;;1.0;1.0;;;
ID_2;7;cactus;Des cactus;child;child;A toi.;Yours.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;A moi.;To me.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Ouh, ça y est.;Ooh, that's it.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Non, touche pas, touche pas, touche pas.;No, don't touch, don't touch, don't touch.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Je crois qu'il faut laisser tout.;I believe in leaving everything behind.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Non, non, mais c'est pas grave.;No, no, but it doesn't matter.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;Jane.;Jane.;;;;;;;;;
ID_2;7;cactus;Des cactus;child;parent;J'espère que t'as rien fait de...;hope you didn't do anything...;;;;;;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que… C'est vivant ?;Is... Is it alive?;;;;1.0;1.0;;;;
ID_2;7;cactus;Des cactus;child;parent;Ouais.;Yeah.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est un mammifère ?;Is it a mammal?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Ah non;Oh no;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est un animal ?;Is it an animal?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est une plante ?;Is it a plant?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Oui.;Yes.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que ça vient d'une plante ou c'est un plantain ?;Does it come from a plant or is it a plantain?;;;;1.0;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;C'est une plante.;It's a plant.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que c'est du romarin ?;Is it rosemary?;;;;;1.0;1.0;1.0;0.0;1,7
ID_2;7;cactus;Des cactus;child;parent;Ben non.;Well no.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que ça fait des fruits ?;Does it produce fruit?;;;;;1.0;1.0;1.0;0.0;1
ID_2;7;cactus;Des cactus;child;parent;Non.;No.;;;;;1.0;;;;
ID_2;7;cactus;Des cactus;child;child;Est-ce que ça fait des fleurs ?;Does it make flowers?;;;;;1.0;1.0;1.0;0.0;1
