file_id;child_age;target_word;guesser_type; speaker;original_text;auto_translation;manual_translation;missing_transcript;useful_context;is_dubious;is_relevant;validity_check;is_valid
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;C'est pas une dame qui porte un enfant.; She's not a lady carrying a child.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;C'est pas une dame de la garde.; She's not a lady of the guard.;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;C'est pas notre dame de la garde, non.; She's not our lady of the guard, no.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;C'est pas une sculpture non plus.; It's not a sculpture either.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;C'est pas une peinture, c'est pas une sculpture.; It's not a painting, it's not a sculpture.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Qu'est-ce qu'il y a d'autre comme type d'art ?; What else is there as a type of art?;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent; Peinture, sculpture.; Painting, sculpture.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Bah.. Tag ; Well.. Tag;;;;1;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Ouais, par exemple, ok, du graphe, mais non, c'est pas ça.; Yeah, for example, ok, from the graph, but no, that's not it.;;;;;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Les livres, la littérature, c'est un art aussi, la littérature ?;Books, literature, is literature also an art?;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Quoi ? Ah..; What ? Ah...;;;;;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Et oui, donc c'est pas de la littérature.; And yes, so it's not literature.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;La musique ?; The music ?;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Non, c'est pas de la musique.; No, it's not music.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Sport ?; Sport ?;;;;;1;1;0
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Non, c'est pas un art, ça.; No, that's not an art.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Tu peux m'aiguiller un peu, là ?; Can you guide me a little?;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Le septième art.; The seventh art.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;C'est le dernier ?; It is the last ?;;;;;1;1;0
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;C'est le film, c'est le cinéma.; It's the film, it's the cinema.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Ah, oh punaise, on l'a vu il y a pas longemps ?; Ah, oh damn, did we see that not long ago?;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent; Oui, il n'y a pas très très longtemps.; Yes, not very very long ago.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;C'est Franck Capra ?; Is it Frank Capra?;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Non.; No.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;C'est une daube ?; Is it rubbish?;;;;1;1;1;0
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Non.; No.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Pour toi oui ?; For you it's OK ?;;;;;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Non, non, mais pour moi ce n'est pas une daube.; No, no, but for me it's not rubbish.;;;;;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Tu l'as vu beaucoup de fois ?; Have you seen it many times?;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Oui.; Yes.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;La Cité de la peur ?; The City of Fear?;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Non, pas la Cité de la peur.; No, not the City of Fear.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Non ! Tu peux pas me faire ça, là !; No ! You can't do that to me!;;;;;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Plus classique encore dans le cinéma français.; Even more classic in French cinema.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;{Chuchotte} Qu'est-ce qu'on a vu il y a pas longtemps; {Whisper} What did we see not long ago;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;On ne l'a pas vu ensemble ; We didn't see it together;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child; Oh ! Je pourrais le voir ?; Oh ! Could I see it?;;;;;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Ouais, mais tu l'as vu, hein ?;Yeah, but you saw it, right?;;;;;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Ah, je l'ai vu ?; Oh, did I see it?;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Oui, oui, tu l'as vu.; Yes, yes, you saw it.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;On ne l'a pas vu ensemble.; We didn't see it together.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Tu ne l'as pas vu avec moi, mais tu l'as vu.; You didn't see it with me, but you saw it.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Marius l'a vu aussi.; Marius saw it too.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Une comédie, un film que tous les Français connaissent.; A comedy, a film that all French people know.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;C'est de l'aventure ?; Is this adventure?;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Non, c'est du comique.; No, it's comical.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Comédie.; Comedy.;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Nananana... Nananana...; Nananana... Nananana...;;;;;;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Ah ! Les bronzés font du ski !; Ah! Tanned people go skiing!;;;;;1;1;1
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;parent;Voilà !; So !;;;;;1;;
ID_15;11;French Fried Vacation 2 (Les Bronzés font du ski);child;child;Oui !; Yes !;;;;;1;;
ID_15;11;;;parent; C'est dur quand c'est immatériel.; It's hard when it's intangible.;;;;;;;
ID_15;11;;;child;Ah ouais, c'était chaud, là !; Oh yeah, it was hot there!;;;;;;;
ID_15;11;;;parent;Mais la dernière fois, il y avait des métiers et tout, donc c'est pour ça que je suis un peu parti dans cette idée, là.; But last time, there were jobs and everything, so that's why I kind of went with this idea there.;;;;;;;
ID_15;11;;;parent;Allez vas-y, à toi.; Go ahead, go ahead.;;;;;;;
ID_15;11;A carousel;parent;child;C'est bon ; It's good;;;;;1;;
ID_15;11;A carousel;parent;parent;C'est bon, t'es prêt ?; It's okay, are you ready?;;;;;1;;
ID_15;11;A carousel;parent;child;Ouais; Yeah;;;;;1;;
ID_15;11;A carousel;parent;parent;Ok, un objet ?; Ok, an object?;;;;;1;;
ID_15;11;A carousel;parent;child;Non; No;;;;;1;1;0
ID_15;11;A carousel;parent;parent;Un animal ?; An animal ?;;;;;1;;
ID_15;11;A carousel;parent;child;Non; No;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Une matière ?; Material ?;;;;;1;;
ID_15;11;A carousel;parent;child;Non; No;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Tu en as déjà vu ?; Have you ever seen any?;;;;;1;;
ID_15;11;A carousel;parent;child;Oui; Yes;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Touché ?; Touch ?;;;;;1;;
ID_15;11;A carousel;parent;child;Oui; Yes;;;;;1;1;1
ID_15;11;A carousel;parent;parent; Senti ?; Felt?;;;;;1;;
ID_15;11;A carousel;parent;child;Oui; Yes;;;;;1;1;1
ID_15;11;A carousel;parent;child;Euh, senti.; Uh, felt.;;;;;1;;
ID_15;11;A carousel;parent;parent;Ouais, senti, ouais.; Yeah, felt, yeah.;;;;;1;;
ID_15;11;A carousel;parent;child;Peut-être.; Maybe.;;;;;1;;
ID_15;11;A carousel;parent;parent;En tout cas, vu et touché, oui.; In any case, seen and touched, yes.;;;;;1;;
ID_15;11;A carousel;parent;child;Oui.; Yes.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Mais c'est pas un objet, c'est pas un animal ?;But it's not an object, it's not an animal?;;;;;1;;
ID_15;11;A carousel;parent;parent;C'est un moyen de transport ?; Is it a means of transportation?;;;;;1;;
ID_15;11;A carousel;parent;child;Non.; No.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;T'en as vu souvent ?; Have you seen them often?;;;;;1;;
ID_15;11;A carousel;parent;child;Non, quand même pas.; No Still not.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Moi j'en ai vu aussi ?; Have I seen it too?;;;;;1;;
ID_15;11;A carousel;parent;child;Oui.; Yes.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Marius aussi ?; Marius too?;;;;;1;;
ID_15;11;A carousel;parent;child;Non, mais on en a vu, mais c'est pas un truc euh... Qu'on trouve à tous les coins de rue; No, but we've seen some, but it's not something uh... That we find on every street corner;;;;;1;1;1
ID_15;11;A carousel;parent;parent; D'accord.; All right.;;;;;1;;
ID_15;11;A carousel;parent;parent;Il y en a à Marseille ?; Are there any in Marseille?;;;;;1;;
ID_15;11;A carousel;parent;child;Oui.; Yes.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Et ailleurs qu'à Marseille ?; And elsewhere than in Marseille?;;;;;1;;
ID_15;11;A carousel;parent;child;Oui.; Yes.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Ok.; OK.;;;;;1;;
ID_15;11;A carousel;parent;parent;Dans la rue ou dans une maison ?; In the street or in a house?;;;;;1;;
ID_15;11;A carousel;parent;child;Dans la rue.; In the street.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Dans la rue.; In the street.;;;;;1;;
ID_15;11;A carousel;parent;parent;Et c'est un moyen de transport ?; And is it a means of transportation?;;;;;1;;
ID_15;11;A carousel;parent;child;Non.; No.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;C'est des... C'est des... C'est des... C'est pour se rep... C'est genre des bancs publics, c'est pour se reposer ?; It's... It's... It's... It's for rest... It's like public benches, is it for rest?;;;;;1;;
ID_15;11;A carousel;parent;child;Non.; No.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;C'est des publicités ?; Are these advertisements?;;;;;1;;
ID_15;11;A carousel;parent;child;Non.; No.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;C'est un restaurant ?; It's a restaurant ?;;;;;1;;
ID_15;11;A carousel;parent;child;Non.; No.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;C'est des... Est-ce que c'est pour les loisirs ?; It's... Is it for leisure?;;;;;1;;
ID_15;11;A carousel;parent;child;Euh...; Uh...;;;;;;;
ID_15;11;A carousel;parent;child; Oui, oui, oui.; Yes Yes Yes.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;T'en as vu, t'en as touché ?; Have you seen any, have you touched any?;;;;;;;
ID_15;11;A carousel;parent;parent;Il y en a pas loin d'ici, par exemple ?; Are there any not far from here, for example?;;;;;1;;
ID_15;11;A carousel;parent;parent;Pas loin de la maison, là, il y en a ?; Not far from the house, are there any?;;;;;1;;
ID_15;11;A carousel;parent;child;Non, je crois pas.; No I think not.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Plutôt chez maman ?; Rather at mom's?;;;;;1;;
ID_15;11;A carousel;parent;child;Non, je crois pas.; No I think not.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Mais c'est immatériel.;But it's intangible.;;;;;1;;
ID_15;11;A carousel;parent;child; On peut le toucher.; We can touch it.;;;;;1;1;1
ID_15;11;A carousel;parent;parent;On peut le toucher.; We can touch it.;;;;;1;;
ID_15;11;A carousel;parent;parent;C'est du sable ?; Is it sand?;;;;;1;;
ID_15;11;A carousel;parent;child;Non; No;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Non ?; No ?;;;;;;;
ID_15;11;A carousel;parent;parent;C'est pas près de la mer, ça n'a rien à voir avec la mer.; It's not near the sea, it has nothing to do with the sea.;;;;;;;
ID_15;11;A carousel;parent;parent;OK ?; OK ?;;;;;;;
ID_15;11;A carousel;parent;parent;C'est pas des bars ou des... Non, pas un resto, pas bar, pas un truc comme ça.; It's not bars or... No, not a restaurant, not a bar, not something like that.;;;;;1;;
ID_15;11;A carousel;parent;child;Non, non; No no;;;;;1;1;1
ID_15;11;A carousel;parent;parent;Et c'est plutôt pour les enfants, plutôt pour les adultes ?; And is it more for children, more for adults?;;;;;1;;
ID_15;11;A carousel;parent;child;Plutôt pour les enfants; More for children;;;;;1;1;1
