file_id;child_age;target_word;guesser_type;speaker;original_text;auto_translation;manual_translation;missing_transcript;useful_context;is_dubious;is_relevant;validity_check;is_valid
ID_16;11;Slippers; child; parent; Non, enfin je sais pas ce que t'appelles se préparer.; No, I don't know what you mean by getting ready.;;;;;1;;
ID_16;11;Slippers; child; child;Bah genre par exemple s'habiller, se coiffer, tout ça.;Well, for example, getting dressed, doing your hair, all that.;;;;;1;1;1
ID_16;11;Slippers; child; parent;Ouais, bon alors c'est dans cette gamme là, ouais.; Yeah, well so it's in that range, yeah.;;;;;1;;
ID_16;11;Slippers; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;Slippers; child; child;Ok.; OK.;;;;;1;;
ID_16;11;Slippers; child; child;Est-ce que c'est plutôt vers le haut du corps ?; Is it more towards the upper body?;;;;;1;1;1
ID_16;11;Slippers; child; parent;Non.; No.;;;;;1;;
ID_16;11;Slippers; child; child;Vers le bas du corps ?; Towards the lower body?;;;;;1;1;1
ID_16;11;Slippers; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;Slippers; child; child;Est-ce que c'est les chaussons ?; Is it the slippers?;;;;;1;1;1
ID_16;11;Slippers; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;Slippers; child; child;Que je t'ai enlevé tout à l'heure.; That I took you away earlier.;;;;;;;
ID_16;11;Slippers; child; parent;Et du coup, tu sais, tu me dis est-ce que ça sert à se déplacer alors ?; And so, you know, you tell me, is it useful for getting around then?;;;;;1;;
ID_16;11;Slippers; child; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;Slippers; child; parent;Oui et non.; Yes and no.;;;;;1;;
ID_16;11;Slippers; child; parent;Enfin ça sert pas à se déplacer mais...; Well, it's not useful for getting around but...;;;;;;;
ID_16;11;Slippers; child; child; Oui.; Yes.;;;;;;;
ID_16;11;Slippers; child; parent;Je me déplace quand même avec mes chaussons.; I still move around with my slippers.;;;;;;;
ID_16;11;Eye-glasses; parent; parent;Bref, alors, à toi maintenant.; Anyway, now it's your turn.;;;;;1;;
ID_16;11;Eye-glasses; parent; child;C'est bon.; It's good.;;;;;1;;
ID_16;11;Eye-glasses; parent; parent;Alors, s'agit-il d'un objet ?; So, is it an object?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Oh, j'aime bien les objets.; Oh, I like objects.;;;;;1;;
ID_16;11;Eye-glasses; parent; parent;Est-ce que c'est un objet qu'on a chez nous ?; Is this something we have at home?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;On en a plusieurs ?; Do we have several?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Chacun, est-ce qu'il y en a un, je sais pas,par personne ou moins ?; Each one, is there one, I don't know, per person or less?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Ouais, d'accord.; Yeah, okay.;;;;;1;;
ID_16;11;Eye-glasses; parent; parent; Est-ce que ça sert à s'habiller ?; Is it used for dressing?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;À se nourrir ?; To feed?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;À se préparer ?; To prepare?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;À jouer ?; To play ?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;À travailler ?; To work ?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Non.; No.;;;;;1;1;0
ID_16;11;Eye-glasses; parent; parent;À se déplacer ?; To move around?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;À se soigner ?; To treat yourself?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Un peu, mais pas vraiment, pas trop.; little, but not really, not too much.;;;;;1;1;0
ID_16;11;Eye-glasses; parent; parent;Prendre soin de soi ?; Take care of yourself ?;;;;;1;;
ID_16;11;Eye-glasses; parent; parent;Non.; No.;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Un peu.; A little.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; child;Plus quand même dans le médical, mais pas vraiment médical.; More in the medical field, but not really medical.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Hum hum.; HM hm.;;;;;1;;
ID_16;11;Eye-glasses; parent; parent; Genre c'est par exemple se protéger du soleil, si c'est des lunettes de soleil ou des chapeaux, des trucs comme ça.; Like it's for example protecting yourself from the sun, if it's sunglasses or hats, things like that.;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Oui; Yes;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Ça pourrait être ça, se protéger un peu de quelque chose ?; Could that be what it is, to protect yourself a little from something?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Ouais; Yeah;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Mais pas forcément se protéger.; But not necessarily to protect yourself.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Ouais... On le porte sur soi ?; Yeah... Do we carry it with us?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Donc des lunettes ?; So glasses?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Ce sont des lunettes ?; Those are glasses ?;;;;;1;;
ID_16;11;Eye-glasses; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;Eye-glasses; parent; parent;Ah bah voilà, ok, super.; Ah well there you go, ok, great.;;;;;1;;
ID_16;11;Eye-glasses; parent; child;C'est pour ça qu'elle s'appelle se protéger, voilà, oui, voilà.; That's why it's called protecting yourself, that's it, yes, that's it.;;;;;;;
ID_16;11;;; parent;Ah, des lunettes de vue ! Tu pensais à ca !; Ah, glasses! You were thinking about that!;;;;;;;
ID_16;11;;; child;C'est pour ça qu'elle s'appelle se protéger de quelque chose, c'est de... ; That's why it's called protecting yourself from something, it's...;;;;;;;
ID_16;11;Heart; child; parent;Ok... C'est bon.; Okay that's good.;;;;;1;;
ID_16;11;Heart; child; child; Hum... Est-ce que c'est un animal ?; Hmm...Is it an animal?;;;;;1;;
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est un objet ?; Is it an object?;;;;;1;1;1
ID_16;11;Heart; child; parent;Hum... ; Hmm...;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est physique ?; Is it physical?;;;;;1;1;1
ID_16;11;Heart; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que... c'est vivant ?; Is... is it alive?;;;;;1;1;1
ID_16;11;Heart; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est comestible ?; Is it edible?;;;;;1;1;1
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que... Hum...; Is... Um...;;;;;;;
ID_16;11;Heart; child; parent; C'est une sorte d'objet, mais c'est vivant.;It's a kind of object, but it's alive.;;;;;1;;
ID_16;11;Heart; child; child;Ah ouais.; Oh yeah.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que ça sert à jouer ?; Is this for playing?;;;;;1;1;1
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce qu'on peut en prendre soin ou on peut... ; Can we take care of it or can we...;;;;;1;1;1
ID_16;11;Heart; child; parent;Ah oui, oui.; Oh yes, yes.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est un animal ?; Is it an animal?;;;;;1;1;0
ID_16;11;Heart; child; parent;Non, c'est pas un animal.; No, it's not an animal.;;;;;1;;
ID_16;11;Heart; child; parent;C'est pas vraiment un objet.; It's not really an object.;;;;;1;;
ID_16;11;Heart; child; parent;C'est une chose, quoi.; That's one thing, though.;;;;;1;;
ID_16;11;Heart; child; parent;C'est quand même quelque chose de tangible, mais c'est pas un objet fabriqué.; It's still something tangible, but it's not a manufactured object.;;;;;1;;
ID_16;11;Heart; child; child; C'est compliqué.; It is complicated.;;;;;1;;
ID_16;11;Heart; child; parent;Je peux te donner un indice si tu veux ?; I can give you a hint if you want?;;;;;1;;
ID_16;11;Heart; child; child;Attends juste, est-ce qu'on en a chez nous ?; Just wait, do we have any at home?;;;;;1;1;1
ID_16;11;Heart; child; parent;Ah oui, oui.; Oh yes, yes.;;;;;1;;
ID_16;11;Heart; child; child;Plein ?; Full ?;Lots?;;;1;1;1;1
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Quelques-uns ?; Some ?;;;;;1;1;1
ID_16;11;Heart; child; parent;Oui, autant que de personnes.; Yes, as many as people.;;;;;1;;
ID_16;11;Heart; child; child;Ah, est-ce que c'est des cheveux ?; Ah, is that hair?;;;;;1;1;0
ID_16;11;Heart; child; parent;Non, non, non, on en a autant, on en a 4, on est 4, on en a 4 quoi.; No, no, no, we have that many, we have 4, there are 4 of us, we have 4 what.;;;;;1;;
ID_16;11;Heart; child; parent;Mais actuellement, il y en a 5 dans cette maison.; But currently there are 5 in this house.;;;;;;;
ID_16;11;Heart; child; child;Ah, un corps.; Ah, a body.;;;;;1;1;1
ID_16;11;Heart; child; parent;Ah, c'est une bonne piste.; Ah, that's a good lead.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est quelque chose qui fait partie de notre corps ?; Is it something that is part of our body?;;;;;1;1;1
ID_16;11;Heart; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;Heart; child; child;Ah, ok, je viens de comprendre.; Ah, ok, I just understood.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est vers le haut du corps ?; Is it towards the upper body?;;;;;1;1;1
ID_16;11;Heart; child; parent;Oui, plutôt.; Yes, rather.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est les épaules ?;Is it the shoulders?;;;;;1;1;1
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Le cou ?; The neck ?;;;;;1;1;1
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que...; Is it that...;;;;;;;
ID_16;11;Heart; child; child; On en a plusieurs sur nous ?; Do we have several on us?;;;;;1;1;0
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Ah.; Oh.;;;;;1;;
ID_16;11;Heart; child; child;Euh... Une bouche ?; Uh... A mouth?;;;;;1;1;1
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que ça fait partie du visage ?; Is it part of the face?;;;;;1;1;1
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que ça fait... le dos ?; Does it feel... back?;;;;1;1;1;0
ID_16;11;Heart; child; parent;Ouais, enfin c'est pas... dans le corps, quoi.; Yeah, well it's not... in the body, that is.;;;;;1;;
ID_16;11;Heart; child; parent;C'est le corps.; It's the body.;;;;;1;;
ID_16;11;Heart; child; child;Ouais, mais je sais, mais est-ce que c'est le dos ?; Yeah, but I know, but is it the back?;;;;;1;1;1
ID_16;11;Heart; child; parent;C'est pas le dos, non, c'est pas le dos.; It's not the back, no, it's not the back.;;;;;1;;
ID_16;11;Heart; child; child;Euh... Mais genre c'est le haut ou c'est le milieu ?; Um... But like is it the top or is it the middle?;;;;;1;1;1
ID_16;11;Heart; child; parent;C'est l'intérieur.; It's the interior.;;;;;1;;
ID_16;11;Heart; child; child; Ah !; Ah!;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est l'estomac ?; Is it the stomach?;;;;;1;1;1
ID_16;11;Heart; child; parent;Non.; No.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que ça sert à respirer ?; Is it useful for breathing?;;;;;1;1;1
ID_16;11;Heart; child; parent;En partie, oui.; In part, yes.;;;;;1;;
ID_16;11;Heart; child; child;Est-ce que c'est le cœur ?; Is it the heart?;;;;;1;1;1
ID_16;11;Heart; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;;; parent;Yes.; Yes.;;;;;;;
ID_16;11;;; parent;C'est trop mignon parce qu'en fait t'as un petit cœur qui est dessiné là.; It's so cute because you actually have a little heart drawn there.;;;;;;;
ID_16;11;;; child;Oh, oui; Oh yes;;;;;;;
ID_16;11;;; parent;Tu sais ?; You know ?;;;;;;;
ID_16;11;;; parent;Et du coup je me suis dit tiens c'est marrant ça fait penser.; And so I said to myself, hey, that’s funny, it makes you think.;;;;;;;
ID_16;11;A harp; parent; child;C'est bon.; It's good.;;;;;1;;
ID_16;11;A harp; parent; parent;Alors est-ce que c'est un animal ?; So is it an animal?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent; Un objet ?; An object ?;;;;;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Fabriqué ?; Made?;;;;;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Est-ce qu'on en a un ?; Do we have one?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;On connaît des gens qui en ont ?;Do we know people who have them?;;;;;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Des consoles de jeux ?; Game consoles?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Alors, est-ce que vous en aimeriez bien en avoir ?; So, would you like to have some?;;;;;1;;
ID_16;11;A harp; parent; child;Pas forcément.; Not necessarily.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Pas spécialement.; Not especially.;;;;;1;;
ID_16;11;A harp; parent; parent;Alors, est-ce que ça sert à jouer ?; So, is there any point in playing?;;;;;1;;
ID_16;11;A harp; parent; child;Un peu.; A little.;;;;;1;1;0
ID_16;11;A harp; parent; parent;À travailler ?; To work ?;;;;;1;;
ID_16;11;A harp; parent; child; Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;A se détendre ?; To relax?;;;;;1;;
ID_16;11;A harp; parent; child;Un peu.; A little.;;;;;1;1;0
ID_16;11;A harp; parent; parent;Est-ce qu'on t'en a déjà vu ?; Have we seen one before?;;;;;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Chez d'autres personnes ?; In other people?;;;;1;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Est-ce que c'est plus petit qu'un livre ?; Is it smaller than a book?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Est-ce que c'est plus grand que toi ?; Is it bigger than you?;;;;;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent; Ça roule ?; OK ?;;;;1;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Ça vole ?; It flies ?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Ça saute ?; Does it jump?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Ça a une forme un peu ronde ?; Does it have a slightly round shape?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Plutôt un peu rectangulaire ?; Rather a bit rectangular?;;;;;1;;
ID_16;11;A harp; parent; child;Pas énormément.; Not a lot.;;;;;1;1;0
ID_16;11;A harp; parent; parent;Est-ce que ça a une forme un peu particulière, c'est une forme de l'objet.; Does it have a somewhat particular shape, it is a shape of the object.;;;;;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Ça ne rejoint pas des formes un peu... Ça sert à se déplacer ?; It doesn't join shapes a bit... Is it used to move around?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Ah !; Ah!;;;;;1;;
ID_16;11;A harp; parent; parent; Tu peux me dire des gens qui en ont, qui ont ça ?; Can you tell me about people who have it, who have it?;;;;;1;;
ID_16;11;A harp; parent; parent;Le nom de personnes qui ont ça ?; Names of people who have this?;;;;;1;;
ID_16;11;A harp; parent; child;Non, si je te dis ça, c'est sûr que tu devines.; No, if I tell you that, you'll probably guess.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Ah bah !; Oh well!;;;;;1;;
ID_16;11;A harp; parent; parent;Est-ce que Rémy et Marie ont ça ?; Do Rémy and Marie have this?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Est-ce que des copains d'école à toi ont ça ?;Do any of your school friends have this?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Est-ce que c'est des grands-parents, des gens qui habitent à Marseille qui ont ça ?; Is it grandparents, people who live in Marseille who have this?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Des gens qui habitent à Paris ?; People who live in Paris?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent; C'est des gens qui habitaient en Bretagne ?; Are these people who lived in Brittany?;;;;;1;;
ID_16;11;A harp; parent; child;Quand je dis que c'est pas des gens qui habitent à Marseille, c'est pas dans Marseille mais c'est proche de Marseille.; When I say that it's not people who live in Marseille, it's not in Marseille but it's close to Marseille.;;;;;1;1;1
ID_16;11;A harp; parent; parent;A Aubagne ?; In Aubagne?;;;;;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Ah c'est des trucs qu'ils ont à Aubagne ?; Ah, are these things they have in Aubagne?;;;;;1;;
ID_16;11;A harp; parent; child;Oui.; Yes.;;;;;1;1;1
ID_16;11;A harp; parent; parent;C'est pas un chien non ?; It's not a dog, right?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Est-ce qu'ils ont une cage de foot ?; Do they have a soccer goal?;;;;;1;;
ID_16;11;A harp; parent; child;Non.; No.;;;;;1;1;1
ID_16;11;A harp; parent; parent;Attends, c'est à l'extérieur ou c'est à l'intérieur d'une maison ?; Wait, is it outside or is it inside a house?;;;;;1;;
ID_16;11;A harp; parent; child;A l'intérieur.; Inside.;;;;;1;1;1
ID_16;11;A harp; parent; parent;A l'intérieur d'une maison.; Inside a house.;;;;;1;;
ID_16;11;A harp; parent; parent;Une harpe.; A harp.;;;;;1;;
ID_16;11;A harp; parent; child;Mais oui !; But yes !;;;;;1;1;1
ID_16;11;A harp; parent; parent;Excellent !; Excellent !;;;;;1;;
ID_16;11;A harp; parent; parent;Ah ouais, bien joué !; Oh yeah, well done!;;;;;;;
ID_16;11;;; child;C'est pour ça que je les ai jouées, c'est genre... ; That's why I played them, it's like...;;;;;;;
ID_16;11;;; parent;Oui, je comprends. On dit qu'on joue dans l'instrument quand même, mais ok.; Yes I understand. We say we play the instrument anyway, but ok.;;;;;;;
ID_16;11;;; parent; Ok.; OK.;;;;;;;
ID_16;11;;; parent;Donc c'est à moi de penser à un... ; So it's up to me to think of a...;;;;;;;
ID_16;11;;; parent;Ouais, ok, c'est bon.;Yeah, okay, that's good.;;;;;;;
ID_16;11;;; child;Est-ce que c'est un objet ?; Is it an object?;;;;;;;
ID_16;11;;; parent;Oui.; Yes.;;;;;;;
ID_16;11;;; parent;Oh, mince, t'aimes pas les objets.; Oh, damn, you don't like objects.;;;;;;;
ID_16;11;;; parent;Vas-y, je change.; Go ahead, I'll change.;;;;;;;
ID_16;11;;; parent;Je vais me trouver un petit animal, là, ou un gros animal, d'ailleurs, on verra bien.; I'm going to find myself a small animal there, or a big animal, for that matter, we'll see.;;;;;;;
ID_16;11;A sloth; child; parent;Ah, c'est bon.; Ah, it's good.;;;;;1;;
ID_16;11;A sloth; child; child;Est-ce que c'est un animal ?; Is it an animal?;;;;;1;;
ID_16;11;A sloth; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;A sloth; child; child;Est-ce que... il vit sur Terre ?; Does... he live on Earth?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;A sloth; child; child; Est-ce que c'est... Il est gros ?; Is that... Is he big?;;;;;1;;
ID_16;11;A sloth; child; child;Enfin, est-ce qu'il est plus gros qu'une voiture ?; Finally, is it bigger than a car?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Non.; No.;;;;;1;;
ID_16;11;A sloth; child; child;Plus petit ?; Smaller ?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Oui, oui, plus petit qu'une voiture.; Yes, yes, smaller than a car.;;;;;1;;
ID_16;11;A sloth; child; child;Euh... Est-ce que... Il est domestique ?; Um... Is... Is he a servant?; Um... Is... Is it domestic?;;;1;1;1;1
ID_16;11;A sloth; child; parent;Non.; No.;;;;;1;;
ID_16;11;A sloth; child; child;Est-ce que... Il vit en Europe ?; Does... Does he live in Europe?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Non, je crois pas.; No I think not.;;;;;1;;
ID_16;11;A sloth; child; child;Est-ce que... Il vit en Océanie ?; Does... Does he live in Oceania?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Je sais pas où il vit.; I don't know where he lives.;;;;;1;;
ID_16;11;A sloth; child; child;Ok, merci.; OK thanks.;;;;;;;
ID_16;11;A sloth; child; parent;Il devait vivre par là, peut-être, bien.; He had to live there, perhaps, well.;;;;;1;;
ID_16;11;A sloth; child; parent; En Asie, un truc comme ça ?; In Asia, something like that?;;;;;1;;
ID_16;11;A sloth; child; parent;Je sais pas trop où il y en a. ; I don't really know where they are.;;;;;1;;
ID_16;11;A sloth; child; child;OK. Est-ce que... Tu connais des personnes qui en ont ?; OK. Do... Do you know people who have them?;;;;;1;1;0
ID_16;11;A sloth; child; parent;Non, c'est pas domestique.; No, it's not domestic.;;;;;1;;
ID_16;11;A sloth; child; child;Ah oui, c'est dans des zoos. On peut en trouver dans des zoos ?; Oh yes, it's in zoos. Can we find them in zoos?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Mais j'en ai même... Je pense que j'en ai jamais vu.; But I even... I don't think I've ever seen one.;;;;;1;;
ID_16;11;A sloth; child; child; Ah ouais.; Oh yeah.;;;;;1;;
ID_16;11;A sloth; child; parent;Non, sauf sur les images, je crois.;No, except in the images, I think.;;;;;1;;
ID_16;11;A sloth; child; child;Est-ce que c'est un panda ?; Is it a panda?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Non.; No.;;;;;1;;
ID_16;11;A sloth; child; child;Je sais pas pourquoi ça me passe sur la tête.; I don't know why this is bothering me.;;;;;;;
ID_16;11;A sloth; child; parent;Ouais, mais non.; Yeah, but no.;;;;;;;
ID_16;11;A sloth; child; child;Ah ok, donc c'est plus petit qu'une voiture.; Ah ok, so it's smaller than a car.;;;;;1;;
ID_16;11;A sloth; child; child;Est-ce que c'est euh... plus grand qu'un chat ?; Is it uh... bigger than a cat?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Oui.; Yes.;;;;;1;;
ID_16;11;A sloth; child; child;Est-ce que c'est plus grand que moi ou pas ?; Is it bigger than me or not?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Je pense pas.; I do not think so.;;;;;1;;
ID_16;11;A sloth; child; child; OK.; OK.;;;;;1;;
ID_16;11;A sloth; child; child;Est-ce que ça fait à peu près ma taille ?; Is it about my size?;;;;;1;1;1
ID_16;11;A sloth; child; parent;Oui, voilà, peut-être plus petit.; Yes, there you go, maybe smaller.;;;;;1;;
ID_16;11;A sloth; child; parent;Je ne suis pas très calée sur cet animal.; I'm not very knowledgeable about this animal.;;;;;1;;
ID_16;11;A sloth; child; parent;Il m'est venu comme ça dans la tête, mais je le... Voilà.; It came to me like that in my head, but I... There it is.;;;;;;;
ID_16;11;A sloth; child; parent;Déjà, tu ne sais pas trop à quoi il ressemble, cet animal.; Already, you don't really know what this animal looks like.;;;;;;;
ID_16;11;A sloth; child; child;Oui.; Yes.;;;;;;;
